73 11032 46122
0.948636770248 1.22296631336 -3.00695466995
-0.118389725685 0.61709022522 1.81117081642
-0.186041623354 0.529339790344 1.37334036827
-0.975089848042 -0.00949791818857 -2.66493844986
-0.819796979427 -0.0862569436431 -4.00524950027
0.910483658314 1.31074333191 -3.07696342468
-0.882007241249 0.0449857264757 -3.73449969292
-0.584476232529 1.31076741219 -4.68088960648
-0.957880675793 -0.124935626984 -2.53509807587
-0.673600673676 -0.26188147068 -2.00790858269
0.910113632679 1.39859199524 -3.02586436272
0.920401334763 1.38549852371 -3.02078866959
-0.534821152687 1.52454137802 -3.3223502636
-0.733503580093 1.46864509583 -3.3694858551
-0.80197262764 1.47885072231 -3.42927861214
1.0207695961 1.21305644512 -2.9973552227
-0.528860211372 1.45583832264 -3.46695017815
-0.389194637537 1.41750025749 -3.40665316582
1.13816416264 1.1347540617 -3.00218844414
-0.594835877419 1.13412475586 -3.38877296448
-0.60092073679 1.51590967178 -4.6902680397
-0.534902870655 1.55235517025 -4.81586837769
-0.500889718533 1.53258109093 -4.84088850021
1.50921320915 1.42398023605 -4.98595094681
1.19404315948 1.44602227211 -5.11448001862
1.57119143009 1.37430870533 -5.0346326828
1.58632838726 1.37492740154 -5.10949850082
-0.992692947388 0.348531603813 -2.39686822891
-0.986340343952 0.349199593067 -2.5723464489
-1.02924597263 0.443440526724 -3.70495533943
-0.933794796467 0.389540314674 -3.70180654526
-1.03797376156 0.358576446772 -3.69564437866
-0.975969493389 0.225283429027 -2.51234650612
1.55213165283 0.332121104002 -3.37692666054
1.55213165283 0.332121104002 -3.37692666054
1.56605601311 0.328880757093 -3.47852063179
-0.968055605888 0.205598503351 -2.60922503471
-0.978474676609 0.18505872786 -2.49995088577
-0.888055801392 0.270348727703 -3.75097537041
1.5327436924 0.226737260818 -2.99096560478
-0.949561834335 0.246630728245 -3.69748401642
1.64503180981 0.207438200712 -4.1227312088
1.61328732967 0.209524735808 -4.07679986954
1.62063586712 0.210041776299 -4.08960342407
1.33117473125 0.233310386539 -4.98611545563
1.61188089848 0.15386326611 -3.84664416313
1.65577471256 0.148002758622 -4.38446426392
-0.897128522396 0.105833388865 -3.46422696114
-0.948772311211 0.077011719346 -2.73774075508
-0.891820013523 0.0751437470317 -3.71108651161
1.57851099968 0.0910848453641 -3.99392676353
-0.880862176418 0.0691810920835 -2.93709588051
-0.846042811871 0.0453228913248 -3.90347266197
-0.901337206364 0.0483009405434 -3.35098433495
3.18023204803 0.045427467674 -4.95332336426
1.44575786591 0.0727445930243 -2.82762265205
-0.938731431961 -0.216198444366 -4.04697847366
0.737782180309 -0.11829855293 -2.74076843262
-0.181482508779 -0.2178992033 -3.17501020432
0.903688251972 -0.14216800034 -2.7629070282
-0.895342648029 -0.291755050421 -3.52034401894
0.766798555851 -0.139304295182 -2.65709280968
0.75483328104 -0.244274571538 -3.33697509766
0.80990421772 -0.0975603610277 -2.31290507317
0.702059984207 -0.156553760171 -2.64479780197
0.736231684685 -0.164798378944 -2.69221830368
0.739022135735 -0.189216092229 -2.787981987
0.801465332508 -0.170269146562 -2.66697406769
0.769737780094 -0.103581652045 -2.28315854073
-0.21205881238 -0.196838602424 -2.71472978592
0.766529023647 -0.261871993542 -3.13273406029
-0.985417187214 -0.171038135886 -2.47216296196
-0.534736692905 -0.248801529408 -2.63329792023
0.780244290829 -0.282766997814 -2.8253262043
0.763221979141 -0.16186593473 -2.28815889359
0.258490651846 -0.278006136417 -2.68406438828
-0.534998953342 -0.278845131397 -2.62043809891
-0.368580490351 -0.256144493818 -1.8914180994
-0.698934495449 1.59762454033 -2.49262022972
1.1728014946 1.44228887558 -2.81386709213
1.18767595291 1.39827013016 -2.80999708176
0.968092501163 1.43536448479 -2.90086698532
0.972925782204 1.40811359882 -3.03643989563
-0.500842988491 1.56342923641 -3.39720678329
-0.737560212612 1.57785511017 -3.43014788628
-0.732306778431 1.53699243069 -3.39866805077
1.02151715755 1.35020971298 -3.13094878197
-0.61991584301 1.491746068 -3.40886306763
-0.659898638725 0.410274446011 -1.87602210045
1.11305761337 0.772092461586 -3.00814223289
1.38468682766 1.48091566563 -4.98874044418
-0.350372672081 1.37937915325 -4.94012117386
1.52903008461 1.36816215515 -5.00097227097
-0.654635071754 0.318041115999 -1.87529611588
1.38110756874 1.4040825367 -5.26761198044
-0.667632758617 0.308234512806 -1.87674260139
-0.644395887852 0.308388262987 -1.87760901451
-0.644395887852 0.308388262987 -1.87760901451
-0.638144552708 0.296566009521 -1.85854017735
-0.638144552708 0.296566009521 -1.85854017735
1.46531665325 1.11264407635 -5.07400608063
-0.647475302219 0.259232580662 -1.87528121471
-0.988285660744 0.288832932711 -2.39667773247
-0.822894454002 0.46708714962 -3.7028901577
-0.996226727962 0.229235097766 -2.31765389442
-0.99701488018 0.229690715671 -2.31826758385
-0.677759766579 0.244573250413 -2.40527701378
-0.978837072849 0.231995478272 -2.50001358986
-0.950891315937 0.213595315814 -2.54485368729
-0.98880982399 0.185432255268 -2.32190322876
1.52879416943 0.205392196774 -2.89373445511
1.6305141449 0.240253940225 -3.99345564842
-0.921703398228 0.158359155059 -3.12142133713
-0.929774463177 0.155305251479 -3.13596248627
-0.958358705044 0.110932134092 -2.58680272102
-0.929718971252 0.124186895788 -3.19369506836
-0.916122496128 0.123145803809 -3.18385648727
-0.888209104538 0.131351560354 -3.53158807755
1.49638462067 0.084087498486 -2.87663865089
0.297219395638 0.0897531509399 -1.49567997456
1.61878859997 0.0498359762132 -3.90372443199
1.61878859997 0.0498359762132 -3.90372443199
1.48949718475 0.0611202344298 -2.99782037735
1.597645998 0.0570699647069 -3.20163273811
-0.882067859173 0.00997888669372 -3.30149817467
-0.706528246403 -0.0621754750609 -5.10488557816
-0.706528246403 -0.0621754750609 -5.10488557816
-0.944631993771 0.0235998164862 -2.58326983452
-1.01396203041 0.0254089329392 -2.33100485802
-0.959671378136 -0.168588936329 -3.5980463028
-0.288925945759 -0.165894567966 -3.07208037376
-1.04112422466 -0.152301326394 -2.90691757202
-0.134701520205 -0.197295710444 -3.17593312263
0.732976973057 -0.138288900256 -2.78344035149
-0.311852842569 -0.168451428413 -2.72938609123
-0.865572810173 -0.299672484398 -3.48040771484
-1.02142107487 -0.138973280787 -2.46473050117
-0.303523570299 -0.198877677321 -2.85646891594
-0.292319178581 -0.17362703383 -2.70659399033
0.739705145359 -0.0997467711568 -2.35024619102
0.730900168419 -0.0968436300755 -2.33546233177
0.767304837704 -0.0979504957795 -2.31049275398
0.762249708176 -0.163307383657 -2.64744782448
1.54218614101 -0.223678082228 -3.02076649666
-0.977866530418 -0.153158426285 -2.42640352249
0.753379464149 -0.1809707582 -2.69369196892
1.55532836914 -0.233950451016 -3.01993131638
-0.156180173159 -0.299762099981 -3.20942592621
-1.00581991673 -0.151248365641 -2.32432365417
0.820300400257 -0.1962749511 -2.67077183723
-1.00913047791 -0.157074809074 -2.31306314468
-1.00082314014 -0.16816945374 -2.37220406532
-0.982280135155 -0.165166959167 -2.35457658768
-0.710034668446 -0.0754792839289 -1.89798045158
0.719697594643 -0.149888709188 -2.29606723785
-0.555792868137 -0.269653767347 -2.65505981445
0.737444281578 -0.162158861756 -2.22078418732
0.787052869797 -0.178240448236 -2.26402974129
0.821726202965 -0.180520564318 -2.27217411995
0.227722331882 -0.244170531631 -2.39100813866
-0.537765860558 -0.297573685646 -2.50456500053
0.244768843055 -0.2574685812 -2.40272021294
-0.584126591682 -0.244743913412 -1.84327840805
0.95226329565 1.49382007122 -2.91367959976
0.95226329565 1.49382007122 -2.91367959976
-0.631971955299 1.6130669117 -3.51463890076
0.990745663643 1.3375428915 -3.09612846375
-0.642020225525 0.546254396439 -1.88373970985
-0.471297621727 1.5191642046 -3.4543402195
1.04452908039 1.28516292572 -3.09629368782
1.04169034958 1.27116334438 -3.12332630157
1.07308363914 1.05163359642 -2.99632763863
-0.454404205084 1.32356417179 -3.54686617851
1.08179569244 1.0241445303 -3.00087046623
1.15344059467 0.781954228878 -3.01083731651
-0.592360854149 0.889904618263 -3.49316453934
-0.592147767544 0.891239285469 -3.4952147007
-0.734141230583 1.31931293011 -4.88397169113
1.22862255573 1.379535079 -5.14082145691
-0.382228940725 1.27166938782 -4.95175361633
1.56992447376 1.32882142067 -5.15039920807
-0.992284238338 0.342508494854 -2.47735977173
-0.98429608345 0.328543454409 -2.59594011307
-0.830252170563 0.439665526152 -3.70748209953
-0.833837807178 0.438603430986 -3.71549367905
1.51775884628 0.32754021883 -2.98037815094
-0.98123472929 0.234649717808 -2.46374750137
-0.976020932198 0.381647616625 -3.71425580978
-0.999893426895 0.199430570006 -2.28677487373
1.49049055576 0.247660160065 -2.81503248215
1.60076260567 0.283146291971 -3.80266427994
-0.916717767715 0.163934081793 -3.18663048744
-0.915625989437 0.163786649704 -3.18553042412
1.62129127979 0.214381918311 -3.93295264244
1.62289845943 0.218033239245 -3.9330098629
-0.890065670013 0.142129644752 -3.11168384552
-0.868528604507 0.158131673932 -3.78016495705
-0.914648473263 0.142853990197 -3.25433349609
-0.954864621162 0.100515291095 -2.60421085358
1.61662232876 0.0733341649175 -3.94326543808
-0.72424775362 -0.0122811794281 -5.20596933365
-0.493073046207 -0.0345704182982 -4.90209388733
-0.492896556854 -0.0333946943283 -4.89456319809
1.54494357109 -0.00237507163547 -3.30490088463
-0.992958545685 -0.157265916467 -3.14061284065
-0.864437699318 -0.220637172461 -3.55184006691
-0.994780123234 -0.187585771084 -3.1961004734
-1.001278162 -0.100183859468 -2.41199827194
-1.06594181061 -0.167694628239 -2.87655043602
-0.962322592735 -0.127124503255 -2.59350061417
0.75910192728 -0.221281468868 -3.19930005074
-0.125342786312 -0.255263239145 -3.19766807556
-0.890009105206 -0.280058294535 -3.30620002747
-0.991733908653 -0.142297536135 -2.43929600716
0.77282589674 -0.0981502756476 -2.30080914497
-0.70495313406 -0.129029512405 -2.35183644295
-1.03111875057 -0.225287362933 -2.84362983704
0.841228663921 -0.173319429159 -2.69687366486
-0.98318696022 -0.16170988977 -2.47583794594
0.765873074532 -0.262759357691 -3.056599617
-0.933947503567 -0.183401674032 -2.51467418671
1.5513074398 -0.247465118766 -3.05579948425
0.699929177761 -0.135031998158 -2.34857177734
0.686271131039 -0.199320927262 -2.360912323
0.766225099564 -0.265696465969 -2.4328122139
-0.680843412876 -0.168315276504 -2.00144672394
-0.656696796417 -0.20634393394 -2.02323007584
-0.657920479774 -0.223174214363 -2.02325892448
-0.655445992947 -0.222880750895 -2.02062392235
-0.665764391422 -0.242769628763 -2.03312206268
-0.688213050365 -0.259598225355 -2.00333833694
0.905409872532 1.48882341385 -3.03128409386
0.97023576498 1.44966602325 -3.02437233925
1.15727841854 1.14490818977 -2.99814939499
1.07933235168 1.05921971798 -3.00942134857
1.27870965004 1.45778799057 -4.98786306381
-0.374673783779 1.33252155781 -4.96558189392
-0.368593484163 1.32337391376 -4.94622373581
-0.986974358559 0.266603469849 -2.4169883728
-0.984489619732 0.264611423016 -2.44960260391
-0.903708696365 0.381223529577 -3.7035574913
1.183334589 0.283505946398 -2.97000002861
-0.863215208054 0.334394365549 -3.73674917221
-0.97367221117 0.288690716028 -3.70101571083
1.63747811317 0.286719620228 -4.10695552826
1.63774311543 0.28700324893 -4.10721683502
1.71675741673 0.299430817366 -4.61812591553
1.53614103794 0.164512723684 -3.20582818985
1.59945297241 0.142621338367 -3.79712128639
-0.945406019688 0.0857958197594 -2.61957597733
-0.637220859528 0.0461907200515 -2.36693525314
-0.811147093773 -0.191842779517 -5.72212982178
-1.05039966106 -0.107811756432 -2.87242984772
-0.0462357252836 -0.227998480201 -4.00968837738
-0.306794583797 -0.151785597205 -3.08321285248
-0.932067394257 -0.250807970762 -3.1396818161
-0.149232164025 -0.23124371469 -2.91267204285
0.796737134457 -0.141571253538 -2.27042555809
-0.708340704441 -0.221733644605 -2.01394820213
-0.703406155109 -0.233024567366 -2.00709223747
1.00276041031 1.45480239391 -3.1491792202
-0.615096032619 1.50055980682 -3.32843613625
-0.758606851101 1.46526658535 -3.39481973648
1.03936576843 1.23270535469 -3.05826711655
1.03031527996 1.22003352642 -3.04071307182
-0.52559709549 1.27824068069 -3.57777452469
-0.378113329411 1.50523436069 -4.80881118774
1.47610759735 1.43483686447 -5.01311540604
1.51981580257 1.15737354755 -5.08679294586
-0.986045002937 0.286679536104 -2.4146335125
1.49468326569 0.263389736414 -2.89452362061
1.60274684429 0.311162650585 -3.83266162872
1.62971663475 0.291785031557 -3.92757892609
1.62918365002 0.291737169027 -3.92728614807
1.60180032253 0.234009817243 -3.77771925926
1.65247237682 0.163682699203 -4.09601974487
1.49522912502 0.133909016848 -2.80444478989
1.49522912502 0.133909016848 -2.80444478989
-0.96871393919 0.066391505301 -2.59337234497
1.45066916943 0.0215442646295 -2.71918749809
-0.948936879635 -0.144956722856 -2.57421898842
-0.916982769966 -0.240111589432 -3.20432567596
0.779951870441 -0.148245662451 -2.70292949677
-0.570504546165 -0.238374769688 -2.47681212425
-0.561423897743 -0.311083972454 -2.51231646538
-0.678038656712 -0.253419220448 -2.11693310738
-0.386509954929 -0.248665839434 -1.88623130322
-0.565714120865 -0.27137285471 -1.8970720768
1.1174043417 1.5442327261 -2.90904426575
1.04256272316 1.17241871357 -3.00631809235
-0.602033913136 1.42292010784 -3.48389983177
-0.44814312458 1.36683619022 -3.56099390984
-0.970933198929 0.17219029367 -2.60301351547
1.54542863369 0.224816203117 -3.25310087204
-0.896790266037 0.147423908114 -3.38137173653
1.69008731842 0.225824892521 -4.48785877228
1.62499380112 0.198164865375 -3.86020755768
1.59718823433 0.097150452435 -3.87042379379
-0.958161592484 0.0247554909438 -2.56487298012
-0.940933227539 -0.113979175687 -3.4580950737
-0.393023043871 -0.216675907373 -2.79565453529
-0.995282948017 -0.166936278343 -2.44726705551
-0.515972495079 1.17188727856 -3.49118900299
-0.363845467567 1.16265022755 -4.73696374893
1.24873137474 1.28939712048 -5.14228153229
1.26873338223 1.15260362625 -5.18143701553
-0.978259384632 0.319613814354 -2.54584145546
1.49586641788 0.308400630951 -2.83990001678
-0.869448006153 0.212847575545 -3.74432325363
1.48925483227 0.172430366278 -2.81491398811
-0.859272837639 -0.198780983686 -4.10325288773
-0.937838494778 -0.196655765176 -3.4635784626
-0.971487820148 -0.108232885599 -2.59120368958
0.69190633297 -0.164862513542 -2.39378190041
1.48217844963 0.27319547534 -2.76984238625
1.48725414276 0.230447873473 -2.85052347183
1.76077306271 0.150037303567 -5.23964595795
1.7611669302 0.149165183306 -5.23833608627
1.75731635094 -0.000831187295262 -5.21477222443
1.50288105011 -0.00846837647259 -4.23464822769
-0.919733285904 -0.275539636612 -3.46246743202
-0.652821421623 1.50383746624 -3.37037611008
-0.53147149086 1.51293504238 -3.39338493347
-0.95673584938 0.256192564964 -2.5924384594
-0.992443025112 0.223859608173 -2.53887796402
-0.909894824028 0.209086239338 -2.58451223373
1.110268116 -0.0179592818022 -2.7091190815
-0.992078363895 -0.0665397122502 -2.3713657856
0.699440062046 -0.235300570726 -2.85256695747
-0.475837469101 1.4825797081 -3.53819489479
1.11002790928 1.18360483646 -3.04242920876
1.11317300797 1.18199694157 -3.04327464104
-1.00491058826 0.259000688791 -3.58143925667
1.21892023087 0.246687307954 -3.32390379906
-0.978597939014 -0.100082993507 -2.43750786781
0.722734630108 -0.212816908956 -2.52916884422
-0.571798741817 -0.259685337543 -2.56566023827
-0.519191503525 1.26942551136 -3.85160589218
-0.311567604542 0.224164620042 -2.9956240654
-0.617499172688 -0.0634393244982 -3.2502579689
-0.909263253212 1.66497457027 -2.44088697433
-0.909263253212 1.66497457027 -2.44088697433
-1.07703447342 0.964024603367 -1.8634493351
-1.07703447342 0.964024603367 -1.8634493351
0.906290471554 1.45693933964 -3.01242637634
-0.547181725502 1.60096502304 -3.44273972511
1.24447917938 1.32432663441 -2.96053051949
-0.705124974251 1.51894855499 -3.45378661156
-0.786236345768 1.44901323318 -3.38158631325
1.09014320374 1.07022333145 -3.03272008896
-0.72364616394 0.52751404047 -1.87228858471
-0.817013502121 0.437743812799 -1.88979113102
-0.697477281094 0.434381216764 -1.86777472496
-0.716279447079 0.441009312868 -1.8896715641
-0.651516795158 0.418401688337 -1.85762059689
-0.328514903784 1.30141842365 -4.93084430695
-0.703193724155 0.415838122368 -1.89389300346
-0.72360765934 0.373435586691 -1.86965179443
-1.0385453701 0.400781810284 -2.05342459679
-1.03302466869 0.384788274765 -2.04614329338
-1.03948378563 0.388208180666 -2.05363559723
-0.730522871017 0.34587854147 -1.88038599491
1.39832437038 1.02190506458 -5.04119491577
1.37926542759 0.989042520523 -5.04612541199
-0.739939153194 0.30825650692 -1.88009083271
-0.734889090061 0.294908553362 -1.88520276546
-1.04851615429 0.235131874681 -1.83754324913
-0.908090293407 0.34968316555 -3.71707224846
-0.984564900398 0.224458277225 -2.52781009674
-1.00477135181 0.172423809767 -2.17257833481
-0.998829543591 0.171998649836 -2.16556739807
-1.01339316368 0.168274328113 -2.171043396
1.59048748016 0.237927272916 -3.88644361496
-0.720894038677 0.132911175489 -1.90341567993
1.37300479412 0.248148694634 -4.96464443207
1.51117324829 0.161909803748 -2.91149020195
-0.943969190121 0.0714153572917 -2.61911225319
-0.915563464165 0.0701558366418 -3.25667023659
-0.964722216129 0.0657236799598 -2.7806866169
-0.703468263149 0.0723181292415 -2.37961888313
-0.690068900585 0.0725998058915 -2.35672593117
-0.877907931805 -0.00537660019472 -3.67524600029
1.65943932533 -0.0409533195198 -4.40125226974
-1.03349733353 0.0117693580687 -2.15813541412
-1.03349733353 0.0117693580687 -2.15813541412
1.11768829823 -0.00944659207016 -2.63641357422
-1.04017591476 -0.089904487133 -2.83676624298
-1.02313327789 -0.0482136271894 -2.1558907032
-0.992565095425 -0.145216837525 -2.44096636772
-1.03787732124 -0.140961736441 -2.15412306786
0.712600588799 -0.155915647745 -2.38575935364
